,Product ID,Period,Value of pay,Segment of payment,Client's gender,Client's age
6560,4,13,1,102199,F,60
6561,4,44,1,102099,F,64
6562,2,54,1,101799,M,48
6563,1,52,1,101799,M,24
6564,4,13,"-22281,84",101799,M,86
6565,2,52,"722,75",101799,M,39
6566,4,99,-1,101799,M,40
6567,6,42,1,101799,M,63
6568,4,99,-1,101799,M,57
6569,4,52,1,101799,M,39
6570,1,42,1,101799,F,33
6571,1,16,1,101799,M,72
6572,4,13,1,101799,M,46
6573,6,18,1,101799,F,51
6574,4,44,1,101799,M,43
6575,1,44,1,101799,M,29
6576,4,99,-1,101799,F,37
6577,4,55,"2041,67",102199,F,64
6578,1,40,1,101799,M,40
6579,4,99,-2,102199,M,52
6580,4,55,1,102199,M,68
6581,6,52,1,101799,M,67
6582,4,99,-2,101799,F,30
6583,4,55,2,101799,M,54
6584,1,54,1,101799,M,45
6585,1,52,1,101799,F,36
6586,1,55,1,101799,M,40
6587,4,13,8,102099,M,46
6588,2,44,2,101799,F,76
6589,4,99,-4,101799,F,83
6590,4,99,-1,101799,M,37
6591,4,99,-1,101799,F,72
6592,4,54,1,101799,M,26
6593,4,99,-3,101799,M,78
6594,4,13,1,101799,F,86
6595,4,44,1,102099,F,85
6596,1,54,1,101799,M,46
6597,2,52,1,101799,F,77
6598,1,42,1,101799,M,26
6599,2,38,22,102199,F,27
6600,4,13,2,102099,M,34
6601,4,54,1,101799,M,80
6602,4,44,1,101799,M,75
6603,4,52,1,101799,M,85
6604,4,42,2,101799,F,81
6605,2,42,1,101799,F,59
6606,4,99,-1,102099,F,42
6607,1,54,1,101799,M,76
6608,2,38,1,101799,M,50
6609,1,52,1,101799,F,36
6610,4,54,1,102199,M,57
6611,4,13,1,102099,M,42
6612,4,99,-5,102099,M,85
6613,4,52,1,101799,M,40
6614,1,38,1,101799,M,83
6615,4,44,2,102099,F,33
6616,4,49,3,102299,M,78
6617,4,44,2,102199,M,28
6618,6,44,1,101799,M,85
6619,2,13,1,101799,M,33
6620,2,40,"-612,5",101799,F,79
6621,4,99,-3,102099,M,76
6622,4,77,1,102299,M,30
6623,6,54,1,101799,M,61
6624,4,55,1,101799,M,53
6625,1,13,1,101799,M,42
6626,4,99,-1,101799,F,76
6627,1,18,1,101799,F,55
6628,4,99,-1,101799,F,76
6629,2,38,1,101799,F,50
6630,4,16,1,101799,F,54
6631,4,38,"66,67",102299,M,29
6632,4,52,1,101799,M,51
6633,4,52,9,101799,M,49
6634,2,54,1,102199,M,67
6635,4,55,"3333,33",102199,F,63
6636,4,54,2,101799,M,64
6637,4,99,-1,101799,F,82
6638,4,55,11,102099,F,47
6639,4,99,-1,101799,M,81
6640,1,44,1,101799,M,65
6641,4,52,3,101799,M,64
6642,4,54,2,101799,M,28
6643,4,99,-2,102199,M,55
6644,4,54,2,102199,F,77
6645,4,99,-1,101799,M,81
6646,4,13,4,102199,F,59
6647,4,52,1,101799,M,68
6648,6,44,1,101799,M,38
6649,4,99,-1,102099,F,33
6650,2,42,1,101799,M,80
6651,1,13,1,101799,F,35
6652,4,44,1,101799,M,43
6653,4,99,-1,101799,F,74
6654,4,52,15,101799,M,26
6655,2,16,1,101799,F,56
6656,4,52,3,102299,M,25
6657,4,38,5,101699,M,78
6658,6,54,1,101799,F,42
6659,4,99,-1,101799,F,26
6660,2,42,1,101799,M,55
6661,4,55,1,102099,F,27
6662,4,54,1,101799,F,72
6663,1,18,1,101799,F,81
6664,4,40,2,101799,F,29
6665,2,44,1,101799,M,58
6666,6,16,2,101799,M,68
6667,4,99,-1,102199,M,81
6668,4,99,-3,102099,M,57
6669,4,77,2,101799,M,70
6670,6,40,1,101799,F,63
6671,4,44,1,102099,M,58
6672,6,13,1,101799,M,42
6673,4,99,-1,102099,M,65
6674,1,40,1,101799,F,65
6675,1,40,1,102099,M,73
6676,4,42,11,101799,F,67
6677,4,16,1,101799,F,30
6678,4,99,-1,101799,F,34
6679,6,44,1,102199,M,82
6680,4,16,4,101799,M,59
6681,4,38,3,101799,F,42
6682,6,40,1,101799,F,39
6683,4,55,1,101799,M,61
6684,4,99,-1,102099,F,58
6685,4,99,-4,101799,M,43
6686,4,40,3,101799,F,34
6687,4,52,1,101799,F,36
6688,1,52,1,101799,M,66
6689,2,70,1,101799,M,38
6690,1,40,1,102199,F,78
6691,4,99,-1,101799,M,56
6692,4,99,-1,101799,M,51
6693,4,99,-1,101799,F,59
6694,4,44,"5287,57",102299,F,47
6695,6,16,1,101799,F,46
6696,2,55,1,101799,M,36
6697,6,44,1,101799,F,24
6698,4,99,-1,102499,M,49
6699,4,70,1,101799,M,41
6700,1,40,1,101799,F,78
6701,4,55,1,102199,F,49
6702,4,52,1,102299,M,67
6703,4,16,8,101899,M,29
6704,4,42,"-5644,4",101799,M,69
6705,6,55,-1000,101799,M,31
6706,4,67,3,102299,M,53
6707,4,54,"8458,8",102199,F,52
6708,4,42,1,102199,M,38
6709,4,44,1,101799,F,47
6710,4,55,1,102099,F,80
6711,4,18,1,101799,M,58
6712,4,70,1,101799,F,84
6713,4,38,1,102099,M,54
6714,2,40,1,101799,F,46
6715,6,40,1,101799,M,46
6716,6,40,1,101799,M,39
6717,1,13,1,101799,F,69
6718,4,44,2,102099,M,39
6719,2,54,1,101799,F,75
6720,4,18,1,101799,M,37
6721,1,40,1,101799,F,49
6722,2,40,1,101799,M,56
6723,4,55,2,102199,M,53
6724,4,40,3,101799,M,73
6725,2,38,1,101799,F,34
6726,1,16,"674,38",101799,M,59
6727,6,40,1,101799,F,43
6728,4,40,1,102299,M,55
6729,4,42,1,101799,F,43
6730,1,38,1,101799,F,57
6731,4,18,1,101799,M,26
6732,4,99,-2,102199,F,75
6733,4,55,1,102199,F,58
6734,4,70,1,102099,M,54
6735,2,52,1,101799,F,53
6736,4,99,-1,101799,F,47
6737,4,99,-2,101799,F,41
6738,4,99,-2,102299,M,64
6739,4,40,1,101799,M,84
6740,4,40,1,102099,M,80
6741,6,42,1,101799,F,83
6742,4,99,-1,102199,F,70
6743,6,44,1,101799,M,84
6744,4,42,1,101799,M,35
6745,6,55,1,101799,M,79
6746,4,40,1,102099,M,32
6747,4,99,-2,102099,F,71
6748,4,38,1,101799,F,82
6749,4,99,-1,102099,M,64
6750,4,44,1,101799,M,69
6751,6,54,1,101799,F,72
6752,4,16,1,101899,M,34
6753,6,55,1,101799,F,30
6754,4,54,1,102199,M,65
6755,4,77,1,101799,F,31
6756,4,70,2,101799,M,57
6757,1,42,1,101799,F,83
6758,4,99,-2,101799,F,54
6759,4,54,1,102099,M,36
6760,6,38,1,101799,F,70
6761,4,52,2,102099,F,27
6762,2,40,1,101799,F,62
6763,4,44,1,101899,M,72
6764,6,55,1,101799,M,63
6765,1,44,1,102199,F,56
6766,2,52,1,102199,M,59
6767,4,13,3,101799,M,23
6768,4,52,1,102099,M,37
6769,6,70,1,101799,F,27
6770,4,99,-2,101799,M,63
6771,1,42,1,102199,M,37
6772,4,13,1,101699,M,81
6773,2,16,1,102199,M,23
6774,2,44,-750,101799,M,63
6775,2,42,1,101799,M,48
6776,2,38,1,101799,F,33
6777,4,55,2,102099,M,54
6778,4,67,1,102099,M,71
6779,4,16,1,102299,F,70
6780,4,44,1,101799,F,73
6781,4,40,1,101799,M,30
6782,6,54,1,101799,M,81
6783,4,54,1,101799,M,35
6784,2,16,1,101799,M,57
6785,4,42,1,101799,F,39
6786,1,13,1,101799,M,39
6787,4,54,2,102099,F,62
6788,2,55,1,101799,F,47
6789,4,54,"-5133,33",101799,M,78
6790,1,54,1,101799,M,78
6791,4,99,-1,102099,M,64
6792,2,54,1,101799,F,84
6793,4,40,2,101799,F,58
6794,2,38,1,101799,M,33
6795,1,42,1,101799,M,43
6796,1,13,1,101799,F,84
6797,2,38,1,101799,F,84
6798,4,42,1,102099,M,85
6799,1,52,1,101799,F,62
6800,4,42,1,101799,M,61
6801,1,44,1,101799,F,60
6802,4,52,1,102199,M,25
6803,6,40,1,102199,F,75
6804,6,16,1,101799,M,78
6805,4,99,-3,101799,F,72
6806,4,38,1,101799,M,52
6807,1,54,1,101799,M,50
6808,4,99,-1,101799,M,38
6809,6,55,3,102199,M,30
6810,4,99,-2,102099,F,55
6811,4,16,6,102099,M,31
6812,4,99,-1,101799,M,81
6813,6,16,1,101799,M,52
6814,2,54,1,101799,M,25
6815,4,40,1,101799,M,70
6816,4,70,1,101799,M,36
6817,4,99,-1,102199,F,49
6818,4,55,1,101799,M,76
6819,4,44,1,101799,M,39
6820,4,54,1,102199,M,68
6821,4,44,1,101799,F,71
6822,4,44,1,102299,F,53
6823,4,55,1,101799,F,45
6824,4,13,1,101799,M,54
6825,2,44,1,101799,M,79
6826,4,54,1,101799,M,57
6827,4,99,-1,102299,M,40
6828,2,44,1,101799,M,45
6829,4,52,"1166,67",102099,F,46
6830,4,99,-4,102199,F,73
6831,1,52,1,101799,M,58
6832,4,18,1,101799,M,39
6833,4,16,1,101799,M,72
6834,1,38,1,102199,M,63
6835,6,40,4,102199,M,34
6836,4,99,"18379,06",101699,F,41
6837,1,13,1,101799,F,68
6838,4,42,1,101799,F,75
6839,4,70,1,101799,F,60
6840,4,44,4,102299,M,34
6841,4,44,1,102199,F,46
6842,4,99,-1,102099,M,62
6843,4,13,1,101799,M,79
6844,4,38,1,102299,M,38
6845,1,55,2,102199,F,72
6846,4,99,-2,101799,M,57
6847,4,44,1,102299,M,41
6848,4,99,-1,101799,F,30
6849,4,99,-2,102199,M,35
6850,4,40,1,101799,M,31
6851,1,42,1,101799,M,69
6852,4,16,4,101799,M,46
6853,4,55,1,101799,M,52
6854,4,55,1,102199,F,32
6855,4,16,1,101799,M,27
6856,4,67,4,101699,M,79
6857,2,54,1,101799,M,25
6858,4,99,-2,102299,M,31
6859,4,54,1,101799,F,65
6860,4,99,-1,101799,F,39
6861,4,52,2,101799,M,74
6862,4,99,-5,102099,F,78
6863,4,99,-4,101799,F,71
6864,4,67,1,102099,M,27
6865,6,42,1,101799,M,65
6866,4,13,1,101799,M,47
6867,4,38,1,101799,M,53
6868,4,52,1,101799,M,28
6869,4,40,1,101799,F,23
6870,2,54,1,101799,M,31
6871,2,16,1,102199,F,23
6872,2,54,1,101799,M,70
6873,6,40,1,101799,F,80
6874,2,44,1,101799,M,62
6875,4,54,1,101899,M,39
6876,1,42,1,102199,M,31
6877,4,16,1,101799,F,32
6878,4,99,-7,101799,M,28
6879,1,38,1,101799,M,74
6880,4,54,1,102099,F,23
6881,4,77,1,101799,F,28
6882,4,38,2,101999,M,51
6883,4,44,1,102199,F,54
6884,2,38,1,101799,F,39
6885,4,55,1,102199,M,68
6886,4,42,1,101799,F,62
6887,4,18,1,102099,M,36
6888,4,99,-1,101799,F,62
6889,2,70,1,101799,F,38
6890,6,13,1,101799,M,60
6891,1,44,1,101799,F,64
6892,4,99,-10,102299,F,29
6893,2,44,1,101799,M,36
6894,2,18,1,101799,F,67
6895,2,16,1,101799,F,80
6896,1,54,1,101799,F,39
6897,4,52,3,101799,M,78
6898,1,38,1,101799,M,53
6899,4,18,2,102099,M,42
6900,4,99,-1,101799,F,84
6901,4,52,1,102099,M,57
6902,4,44,1,101799,M,25
6903,4,52,10,101799,M,75
6904,6,16,1,101799,F,25
6905,1,42,1,101799,M,23
6906,4,40,3,102199,M,48
6907,4,44,3,101799,F,77
6908,4,52,1,101799,M,23
6909,4,99,-2,101799,F,36
6910,2,55,1,102199,F,74
6911,2,52,1250,101799,F,39
6912,4,52,1,102199,M,49
6913,1,67,1,102199,M,64
6914,4,67,1,101799,M,77
6915,4,16,1,102099,M,55
6916,2,70,1,101799,M,54
6917,4,55,3,101799,F,52
6918,4,55,7500,101799,M,29
6919,4,99,-1,102099,F,52
6920,4,42,1,101799,F,33
6921,4,55,2,101799,M,55
6922,4,16,1,102199,M,56
6923,1,16,"2161,25",101799,M,72
6924,6,52,1,102199,F,23
6925,4,13,8,102099,F,34
6926,2,16,1,101799,F,51
6927,4,38,1,101799,M,49
6928,4,44,1,101799,F,59
6929,4,40,1,102299,F,35
6930,1,40,1,101799,F,72
6931,4,55,1,101799,F,31
6932,4,52,1,102099,F,36
6933,4,13,1,101799,M,26
6934,2,52,1,101799,M,50
6935,1,16,1,101799,F,62
6936,4,55,1,101799,F,45
6937,4,70,2,101799,F,37
6938,4,99,-1,101799,M,53
6939,1,42,1,101799,F,44
6940,4,54,1,102099,M,45
6941,4,99,-1,102199,F,34
6942,4,38,1,102199,M,67
6943,6,70,1,101799,M,49
6944,1,54,1,101799,M,36
6945,4,99,-1,102099,M,86
6946,4,99,-1,101799,M,34
6947,1,55,1,101799,M,38
6948,1,38,1,101799,M,72
6949,1,55,1,101799,F,58
6950,6,52,1,101799,F,37
6951,4,54,1,102099,M,51
6952,6,40,1,101799,F,40
6953,4,42,1,102099,M,32
6954,1,55,-4750,102199,M,53
6955,1,54,1,101799,F,33
6956,6,52,"1458,35",101799,M,32
6957,1,52,1,101799,F,71
6958,4,44,1,102099,F,80
6959,4,16,1,102099,M,61
6960,4,99,-1,102099,F,50
6961,4,99,-5,102099,F,37
6962,1,18,1,101799,F,60
6963,4,99,-2,102199,M,44
6964,4,99,-2,101799,F,55
6965,4,16,1,101799,M,61
6966,4,42,2,101799,M,73
6967,4,16,"37362,29",102099,F,82
6968,4,44,1,102199,F,29
6969,1,67,1,101799,F,35
6970,2,38,1,102199,F,42
6971,6,13,1,101799,F,48
6972,1,16,1,101799,M,50
6973,4,13,1,102199,M,46
6974,4,16,2000,101799,F,85
6975,4,44,"2858,33",101799,F,40
6976,4,40,1,102099,F,56
6977,6,44,2,101799,M,35
6978,4,40,1,101799,F,63
6979,4,42,1,102299,F,26
6980,6,16,1,101799,M,65
6981,6,44,3,101799,F,43
6982,4,99,-1,102099,M,70
6983,6,18,1,101799,M,66
6984,4,13,1,102199,F,66
6985,2,55,"22266,67",101799,M,75
6986,4,99,-1,101799,M,67
6987,4,42,1,102099,M,51
6988,4,99,"-8996,23",102199,F,60
6989,2,42,1,101799,M,49
6990,1,52,1,101799,M,65
6991,4,52,1,101799,F,72
6992,4,52,1,101799,M,43
6993,4,44,1,101799,M,50
6994,6,16,1,101799,M,59
6995,4,52,1,101799,F,65
6996,4,67,5,102099,M,75
6997,2,55,1,101799,M,82
6998,4,54,1,101799,F,86
6999,4,99,-1,101799,M,57
7000,4,40,1,102099,M,81
7001,1,52,1,101799,F,60
7002,2,44,1,101799,M,62
7003,2,18,1,101799,M,53
7004,4,40,-86250,101799,M,43
7005,4,44,1,102099,F,72
7006,6,55,1,101799,M,82
7007,1,42,1,102199,F,85
7008,2,52,1,101799,F,46
7009,4,40,1,101799,M,67
7010,4,18,1,102099,F,32
7011,2,16,1,102199,M,53
7012,4,99,-4,102299,F,62
7013,4,99,-1,102099,F,53
7014,1,18,1,101799,F,35
7015,2,13,1,101799,M,23
7016,1,38,1,101799,F,74
7017,4,99,-1,101799,F,85
7018,4,54,1,102299,F,37
7019,4,99,-1,102199,F,38
7020,2,13,1,101799,F,63
7021,4,13,1,101699,F,25
7022,2,38,1,101799,M,64
7023,6,42,1,101799,F,71
7024,4,55,1,101699,F,62
7025,4,52,1,101799,F,44
7026,4,44,1,101799,F,26
7027,4,99,-2,102099,M,30
7028,4,13,6,102099,M,84
7029,4,99,-1,101799,F,26
7030,4,99,-3,101799,F,39
7031,4,52,2,101799,M,61
7032,6,13,1,101799,M,29
7033,4,42,3,101799,M,23
7034,4,18,1,101799,F,39
7035,4,44,1,101799,M,78
7036,4,13,2,101799,M,23
7037,2,52,500,101799,M,54
7038,4,44,1,102199,M,80
7039,2,40,500,102199,M,74
7040,4,99,-1,101799,M,83
7041,4,70,1,102099,F,40
7042,4,54,1,101799,F,35
7043,4,44,1,101799,M,73
7044,4,18,1,101799,M,57
7045,1,40,1,101799,M,31
7046,1,44,1,101799,F,27
7047,4,99,-1,101799,F,61
7048,4,99,-1,101799,M,56
7049,4,38,1,101799,M,50
7050,6,16,1,101799,M,62
7051,4,42,1,101799,F,72
7052,1,38,1,101799,F,51
7053,4,38,1,102199,F,40
7054,4,44,1,101799,M,81
7055,4,52,1,102299,F,27
7056,4,99,-2,101799,M,27
7057,1,40,1,101799,M,70
7058,4,54,2,101799,M,33
7059,1,38,1,101799,F,31
7060,4,52,1,101799,F,83
7061,4,18,2,101799,F,69
7062,4,99,-1,102099,F,73
7063,4,54,2,101799,M,23
7064,4,16,2,101799,M,79
7065,4,42,1,102199,F,52
7066,4,99,-1,101799,M,27
7067,4,42,1,101799,M,75
7068,1,52,1,101799,F,86
7069,2,52,1,101799,F,48
7070,4,40,1,101799,M,41
7071,4,55,2,101799,M,78
7072,4,99,-1,101799,M,65
7073,4,54,1,101799,M,53
7074,4,99,-1,102099,F,61
7075,2,42,1,101799,F,79
7076,4,38,1,102099,M,23
7077,4,38,1,102099,F,53
7078,4,54,4,101799,M,50
7079,4,99,-1,101799,M,43
7080,4,16,1,101799,F,53
7081,2,42,3,101799,M,26
7082,4,44,1,101799,M,41
7083,4,38,1,101799,M,50
7084,4,40,1,101799,F,52
7085,1,42,1,101799,F,25
7086,1,54,1,101799,M,35
7087,4,42,13,102199,M,31
7088,4,99,-1,102299,F,47
7089,4,52,4,101799,M,78
7090,4,44,1,102199,F,41
7091,2,55,1,101799,F,25
7092,4,40,1,102299,M,54
7093,1,40,1,101799,F,27
7094,4,40,1,102299,M,56
7095,4,42,1,101799,F,38
7096,1,54,1,101799,F,63
7097,6,40,1,101799,M,66
7098,4,44,"61342,95",102099,F,61
7099,4,99,-1,102099,M,78
7100,1,44,1,101799,M,75
7101,4,99,-2,101799,F,64
7102,1,67,1,101799,F,43
7103,6,16,1,101799,M,71
7104,4,54,1,102099,F,65
7105,4,99,-1,101799,M,84
7106,4,67,2,101799,F,41
7107,4,40,2,101799,F,86
7108,2,52,1,101799,M,84
7109,4,67,1,102199,M,62
7110,4,16,1,102099,M,39
7111,4,55,1,102099,F,56
7112,4,18,2,101799,M,67
7113,2,13,1,101799,M,78
7114,4,99,-1,102299,M,45
7115,4,13,1,102199,F,28
7116,2,38,1,102199,F,66
7117,1,42,1,101799,F,57
7118,4,54,1,101799,M,23
7119,6,38,1,101799,M,62
7120,2,42,1,101799,F,59
7121,4,99,-3,102299,M,42
7122,4,54,3,102199,F,61
7123,1,52,1,101799,F,45
7124,1,13,1,101799,F,77
7125,4,13,3,102099,M,86
7126,1,18,1,101799,F,82
7127,4,38,1,102099,M,62
7128,4,99,-1,102199,F,41
7129,1,40,1,101799,F,40
7130,2,55,1,101799,M,69
7131,1,54,1,101799,F,73
7132,1,44,1,101799,F,58
7133,1,38,1,101799,F,25
7134,6,40,1,101799,F,57
7135,4,18,1,102199,M,86
7136,4,16,"12464,61",101799,M,81
7137,1,38,1,101799,M,63
7138,2,44,1,101799,F,46
7139,6,13,1,101799,F,37
7140,2,13,1,102199,M,86
7141,4,99,-9,101799,F,28
7142,4,99,-1,101799,M,69
7143,1,13,1,102199,M,83
7144,4,18,1,102299,M,67
7145,4,52,1,101799,F,48
7146,6,40,1,101799,F,36
7147,4,40,2,101799,M,27
7148,2,42,1,101799,F,30
7149,4,44,1,101799,F,46
7150,4,55,1,102099,M,59
7151,2,18,1,101799,F,32
7152,4,52,3,101799,M,73
7153,4,54,2,102099,M,58
7154,4,40,1,101799,M,73
7155,4,40,1,102199,M,46
7156,4,99,-19,102199,F,81
7157,2,52,550,102199,M,43
7158,1,40,1,102199,F,44
7159,4,54,3,101799,M,47
7160,4,55,2,102299,M,65
7161,4,99,-1,101799,M,85
7162,1,40,1250,101799,M,54
7163,4,55,2,102099,F,71
7164,6,54,1,101799,M,56
7165,4,44,1,102199,M,66
7166,4,99,-2,102199,M,55
7167,4,52,1,101799,M,43
7168,1,52,1,101799,F,35
7169,4,13,1,101799,M,35
7170,2,52,1,101799,M,30
7171,6,54,1,101799,F,25
7172,4,99,-1,101799,F,28
7173,6,67,1,101799,F,25
7174,1,52,1,101799,F,43
7175,6,13,1,101799,M,27
7176,4,99,3,101799,F,29
7177,1,42,1,101799,F,73
7178,4,99,-1,102099,M,65
7179,4,52,1,101799,M,60
7180,4,99,-14,102099,F,62
7181,2,52,1,101799,F,41
7182,4,54,1,101799,F,60
7183,1,38,1,101799,F,67
7184,4,13,1,101799,F,78
7185,4,52,1,101799,M,64
7186,4,18,1,101799,M,27
7187,1,40,1,101799,M,39
7188,2,70,1,101799,F,78
7189,4,99,-1,101799,F,31
7190,4,42,1,101799,F,52
7191,1,54,1,101799,M,46
7192,1,44,1,101799,F,46
7193,4,18,1,101799,M,62
7194,4,42,1,102099,M,60
7195,6,44,1,101799,M,72
7196,4,99,-1,102099,F,51
7197,1,42,1,101799,M,27
7198,4,44,1,102199,F,47
7199,4,67,1,101799,F,80
7200,4,16,1,102199,M,81
7201,4,52,1,102099,M,60
7202,4,52,1,102199,M,59
7203,4,99,-1,102099,F,26
7204,4,42,1,101799,M,79
7205,4,44,3,101799,F,41
7206,4,99,-2,101799,F,37
7207,4,13,1,101799,F,56
7208,4,99,-1,101799,F,32
7209,4,54,1,101799,F,34
7210,2,16,550,101799,F,49
7211,4,99,-1,101799,F,35
7212,4,55,1,101799,F,23
7213,6,44,1,101799,M,41
7214,4,18,1,101799,M,37
7215,4,99,-1,101799,F,78
7216,4,67,1,101799,M,23
7217,4,42,1,101799,M,24
7218,1,38,1,101799,M,84
7219,4,44,1,101799,F,37
7220,4,13,2,101799,M,82
7221,4,52,1,101799,F,27
7222,4,99,-2,102199,F,56
7223,2,44,1,102199,F,43
7224,1,13,1,101799,M,24
7225,2,42,1,101799,F,46
7226,2,16,1,101799,F,45
7227,1,16,1,101799,F,39
7228,4,13,12,101799,M,38
7229,4,99,-1,102199,F,39
7230,2,38,1,101799,F,36
7231,4,49,2,102099,M,52
7232,4,44,2,102099,F,82
7233,4,70,1,102299,M,50
7234,4,42,4,102099,M,23
7235,6,54,1,101799,M,67
7236,4,18,1,101799,M,84
7237,4,67,4,102099,M,57
7238,4,40,2,102099,F,32
7239,4,99,-1,101799,M,65
7240,4,99,-1,101799,F,40
7241,6,67,1,102199,M,33
7242,1,52,1,101799,M,51
7243,6,67,"3146,19",101799,M,81
7244,1,40,1,101799,F,60
7245,4,44,1,101799,F,38
7246,2,40,1,102199,M,32
7247,4,54,2,101799,M,70
7248,4,40,1,101799,M,72
7249,4,42,1,101799,F,53
7250,1,16,1,101799,M,49
7251,6,54,1,101799,F,47
7252,4,44,1,102099,F,38
7253,4,55,1,102099,M,63
7254,6,42,1,101799,F,49
7255,2,55,1,101799,F,30
7256,1,13,2,101799,M,60
7257,4,13,1,102099,M,72
7258,2,38,1,101799,M,24
7259,4,38,2,102199,F,48
7260,4,99,-1,101799,F,26
7261,4,99,-1,101799,M,30
7262,1,52,1,101799,M,56
7263,6,40,1,101799,M,32
7264,1,55,3,101799,F,43
7265,4,52,1,102099,M,81
7266,4,99,-1,101799,F,34
7267,4,44,15000,101799,M,39
7268,1,18,1,101799,M,75
7269,4,77,1,102199,M,26
7270,4,99,-4,102099,M,78
7271,1,44,1,101799,F,53
7272,4,44,2,101799,M,24
7273,2,55,1,101799,M,76
7274,4,13,5,101799,M,72
7275,4,18,"137412,63",102099,M,71
7276,2,18,1,102199,F,48
7277,1,40,"1348,75",101799,F,47
7278,4,52,1,101799,M,56
7279,4,52,1,101799,M,48
7280,4,44,1,102199,F,59
7281,6,42,1,101799,F,24
7282,4,49,6,101799,F,43
7283,4,54,1,101799,M,40
7284,4,70,1,102099,M,55
7285,4,54,1,102099,F,41
7286,4,52,1,101799,M,29
7287,4,42,2,101799,F,53
7288,4,40,1,101799,M,29
7289,4,42,1,102099,F,63
7290,4,99,-1,101799,F,60
7291,4,38,1,101799,M,83
7292,4,99,-1,101799,M,39
7293,6,55,1,101799,F,57
7294,4,99,-1,102099,M,52
7295,2,38,1,102199,M,86
7296,6,70,1,101799,M,26
7297,4,44,1,101799,M,76
7298,6,67,1,101799,M,23
7299,6,40,1,101799,M,71
7300,6,13,1,101799,M,78
7301,2,42,1,101799,M,29
7302,4,13,1,101799,F,24
7303,1,18,1,102199,F,35
7304,4,16,1,102099,M,72
7305,1,52,1,101799,M,75
7306,2,70,1,101799,M,66
7307,4,99,-2,102299,M,71
7308,4,55,57750,101799,M,65
7309,2,70,1,101799,M,67
7310,1,52,1,101799,F,37
7311,4,44,1,101799,M,49
7312,4,99,-2,101799,F,75
7313,4,54,3,102199,F,85
7314,4,99,-2,101799,F,83
7315,6,54,1,101799,M,82
7316,4,18,1,102099,M,52
7317,4,52,1,101799,F,26
7318,2,44,1,102199,M,79
7319,2,70,1,101799,M,68
7320,4,55,1,102099,M,58
7321,4,42,6,101799,F,72
7322,2,38,1,101799,F,45
7323,1,67,1,101799,F,32
7324,1,38,1,101799,F,37
7325,4,42,2,101799,M,76
7326,4,54,1,101799,F,67
7327,6,42,1,101799,M,72
7328,4,16,7,102099,F,85
7329,4,99,-2,102099,M,86
7330,4,42,1,102099,M,83
7331,4,54,"2041,67",101799,M,54
7332,2,54,1,101799,M,76
7333,4,13,1,102099,M,23
7334,4,13,7,101799,M,61
7335,4,13,3,101799,F,30
7336,2,13,1,101799,F,74
7337,4,99,-625,102299,F,68
7338,6,40,1,101799,F,50
7339,4,55,1,101799,F,82
7340,1,38,1,102199,F,72
7341,4,44,2,101799,F,75
7342,4,54,1,101799,M,56
7343,6,16,1,101799,M,58
7344,4,99,-3,101799,F,50
7345,4,99,-3,101799,F,34
7346,4,99,-1,102299,F,62
7347,4,16,2,102099,F,47
7348,6,54,1,101799,F,66
7349,4,99,-1,101799,F,32
7350,4,16,1,102199,M,64
7351,4,44,1,101799,M,26
7352,6,55,1,101799,F,46
7353,4,52,1,101799,M,57
7354,4,13,2,101799,F,75
7355,4,42,2,101799,M,32
7356,2,42,1,101799,M,60
7357,4,77,2,101799,M,48
7358,2,42,1,102199,F,72
7359,6,54,1,101799,M,29
7360,6,13,1,101799,M,36
7361,1,18,1,101799,F,75
7362,1,42,1,101799,F,75
7363,4,99,-2,102199,F,23
7364,4,44,1,101799,F,25
7365,1,40,1,101799,F,32
7366,1,38,1,101799,M,26
7367,4,18,2,101799,F,60
7368,2,44,1,101799,F,58
7369,4,42,2,101799,F,35
7370,1,52,1,101799,F,47
7371,2,16,1,101799,F,76
7372,2,52,1,101799,F,59
7373,6,54,1,101799,F,65
7374,2,52,1,101799,F,29
7375,4,99,-1,102099,M,78
7376,4,55,1,101799,F,69
7377,4,16,1,101799,M,67
7378,2,44,1,101799,M,30
7379,4,54,7,102099,F,30
7380,4,52,1,102099,M,53
7381,4,16,1,101799,F,24
7382,6,44,2000,102199,M,37
7383,4,99,-1,102099,F,50
7384,2,54,1,101799,F,25
7385,4,55,1,102199,M,81
7386,4,42,1,101799,M,71
7387,1,44,1250,101799,F,34
7388,4,40,2,101799,F,79
7389,4,99,-1,101799,M,64
7390,1,42,1,101799,M,64
7391,4,54,3,101899,F,24
7392,4,52,1,101799,M,27
7393,2,44,1,101799,M,74
7394,4,42,1,101799,F,37
7395,1,40,1,101799,M,44
7396,1,52,1,101799,F,60
7397,4,44,1,102199,M,47
7398,4,40,2,102099,F,62
7399,4,13,1,101799,F,70
7400,4,44,1,102299,M,30
7401,4,16,1,102199,F,23
7402,4,42,1,102099,M,59
7403,4,54,1,102199,M,29
7404,1,13,1,101799,F,45
7405,4,42,1,101799,F,45
7406,2,52,1,101799,M,47
7407,4,13,1,101799,F,38
7408,4,54,1,101799,M,56
7409,2,52,1,101799,F,34
7410,4,54,1,101799,M,52
7411,1,55,1,101799,M,51
7412,6,44,1,101799,F,63
7413,6,44,1,101799,F,80
7414,4,99,-1,101799,M,58
7415,4,99,-1,101799,F,31
7416,4,52,1,101799,F,48
